t,dfs,v,steer,angle,width,trackPos,ontrack
54.366,1158.09,22.1639,0.0115683,0.00233555,11.4856,-3.9498e-05,1
54.386,1158.53,22.1207,0.00786816,0.00184941,11.4676,-0.000159184,1
54.406,1158.98,22.0779,-5.78315e-05,0.00142211,11.447,-0.000236909,1
54.426,1159.42,22.0352,0.00477984,0.00122845,11.4295,-0.000307957,1
54.446,1159.86,21.9926,0.00995782,0.00112516,11.4163,-0.000376225,1
54.466,1160.3,22.1205,-0.00313223,0.000847459,11.4087,-0.000425895,1
54.486,1160.74,22.2262,-0.00370932,0.000679374,11.4077,-0.000470877,1
54.506,1161.19,22.1821,0.0188236,0.000816941,11.4074,-0.000529925,1
54.526,1161.63,22.1388,0.0143174,0.000622153,11.4241,-0.000561635,1
54.546,1162.07,22.0958,0.00596971,8.89897e-05,11.4805,-0.000530481,1
54.566,1162.51,22.0531,0.0181227,-0.000346422,11.5874,-0.000477155,1
54.586,1162.95,22.0105,0.0243305,-0.000889599,11.8157,-0.000392357,1
54.606,1163.39,21.9678,0.0149372,-0.00176388,12.0525,-0.0002292,1
54.626,1163.83,22.0977,0.0149212,-0.00270545,12,-7.23203e-06,1
54.646,1164.28,22.2054,0.00214849,-0.00357008,12.0001,0.000271877,1
54.666,1164.72,22.1614,-0.00553552,-0.00403452,12.0001,0.000566403,1
54.686,1165.16,22.1183,-0.00522809,-0.00404286,12.0001,0.000853221,1
54.706,1165.61,22.0755,-0.00153226,-0.00379604,12.0001,0.0011247,1
54.726,1166.05,22.0329,0.000817761,-0.00352722,12.0001,0.00138466,1
54.746,1166.49,21.9904,0.00143532,-0.00335264,12.0001,0.0016369,1
54.766,1166.93,22.1179,0.00804345,-0.0032829,12.0001,0.00190115,1
54.786,1167.37,22.2234,0.00938003,-0.00339472,12.0001,0.002165,1
54.806,1167.82,22.1793,0.00499962,-0.00363559,12.0001,0.00246803,1
54.826,1168.26,22.1362,0.000386644,-0.00387102,12.0001,0.00278823,1
54.846,1168.7,22.0933,-0.015919,-0.00395411,12.0002,0.00310214,1
54.866,1169.14,22.0505,-0.0126646,-0.00358683,12.0003,0.0033706,1
54.886,1169.58,22.0079,-0.023506,-0.00289458,12.0003,0.00359106,1
54.906,1170.02,21.9653,-0.0363932,-0.00189608,12.0003,0.00370844,1
54.926,1170.46,22.0909,-0.0409249,-0.000397503,12.0002,0.00373793,1
54.946,1170.91,22.1958,-0.035544,0.00157446,12,0.00363406,1
54.966,1171.35,22.1517,-0.00992961,0.0035919,11.9997,0.00337521,1
54.986,1171.79,22.1088,-0.0128155,0.00506902,11.9996,0.00303849,1
55.006,1172.23,22.0661,0.00094725,0.00607371,11.9995,0.00264072,1
55.026,1172.67,22.0235,0.00340805,0.00666797,11.9995,0.00221316,1
55.046,1173.11,21.981,0.00570694,0.0068807,11.9996,0.00177407,1
55.066,1173.56,22.1086,-0.0124261,0.00683874,11.9998,0.0013419,1
55.086,1174,22.2141,-0.00439121,0.00702,11.9928,0.000853141,1
55.106,1174.44,22.17,0.00503906,0.00739932,11.9925,0.000338475,1
55.126,1174.89,22.1269,0.0140434,0.00756127,11.9925,-0.000181119,1
55.146,1175.33,22.084,0.0087327,0.00734258,11.9933,-0.000675837,1
55.166,1175.77,22.0413,-0.00121835,0.00696021,11.9946,-0.00115077,1
55.186,1176.21,21.9987,-0.0062451,0.00679129,11.9957,-0.00161783,1
55.206,1176.65,22.1268,-0.00210069,0.00691593,11.9963,-0.00210659,1
55.226,1177.09,22.2324,0.000818973,0.00712842,11.9861,-0.00260894,1
55.246,1177.54,22.1883,0.00321406,0.0072915,11.9557,-0.00312948,1
55.266,1177.98,22.1451,0.00433924,0.00734961,11.9228,-0.00365106,1
55.286,1178.42,22.1021,0.0215502,0.00732106,11.8879,-0.00416207,1
55.306,1178.87,22.0592,0.020664,0.00687939,11.8409,-0.00462341,1
55.326,1179.31,22.0164,0.0293259,0.00605577,11.7842,-0.00502078,1
55.346,1179.75,21.9738,0.0236244,0.00487834,11.6692,-0.00533581,1
55.366,1180.19,22.1055,0.0194246,0.0035044,11.5363,-0.00556993,1
55.386,1180.63,22.2137,0.00999745,0.00225103,11.4116,-0.0057327,1
55.406,1181.07,22.1697,0.00307361,0.00137675,11.3041,-0.00585794,1
55.426,1181.52,22.1266,0.00977044,0.000797689,11.2211,-0.00595045,1
55.446,1181.96,22.0837,0.0171565,0.000274718,11.1605,-0.00600497,1
55.466,1182.4,22.0409,-0.00229576,-0.000470757,11.0957,-0.00600584,1
55.486,1182.84,21.9983,-0.0133584,-0.00100344,11.0394,-0.00596603,1
55.506,1183.28,22.129,-0.0179426,-0.000936568,11.0007,-0.00595109,1
55.526,1183.73,22.2362,-0.0156749,-0.000350535,10.976,-0.00596897,1
55.546,1184.17,22.1919,-0.00867689,0.000493765,10.9579,-0.00604804,1
55.566,1184.61,22.1486,-0.00383371,0.00126517,10.9382,-0.00615692,1
55.586,1185.06,22.1056,0.0071342,0.00181991,10.9134,-0.00628122,1
55.606,1185.5,22.0627,0.00627571,0.0020048,10.8806,-0.00639613,1
55.626,1185.94,22.02,0.00531694,0.00192356,10.8433,-0.00650048,1
55.646,1186.38,21.9774,0.00905605,0.00177956,10.8066,-0.00659815,1
55.666,1186.82,22.1053,0.00797966,0.00151014,10.7695,-0.00668383,1
55.686,1187.26,22.211,0.0145121,0.00114733,10.7334,-0.00675321,1
55.706,1187.71,22.1669,0.00441055,0.000702024,10.6999,-0.00676759,1
55.726,1188.15,22.1237,0.00418401,0.000333071,10.6719,-0.00676473,1
55.746,1188.59,22.0808,0.0133481,0.000133812,10.6501,-0.00675527,1
55.766,1189.03,22.038,0.0160017,-0.000190914,10.6319,-0.00672754,1
55.786,1189.47,21.9952,0.00136875,-0.000749528,10.6192,-0.00663296,1
55.806,1189.91,22.1239,0.00199684,-0.00115037,10.6149,-0.00651463,1
55.826,1190.36,22.2297,0.00450901,-0.00132966,10.6182,-0.00640066,1
55.846,1190.8,22.1854,-0.0119901,-0.00143576,10.6293,-0.00629067,1
55.866,1191.24,22.1419,-0.00839693,-0.00123501,10.6444,-0.00619221,1
55.886,1191.69,22.0987,-0.0167248,-0.000772417,10.6612,-0.00613785,1
55.906,1192.13,22.0558,-0.0134033,-7.90358e-05,10.6773,-0.0061446,1
55.926,1192.57,22.0129,-0.0204169,0.000744283,10.6937,-0.00618998,1
55.946,1193.01,21.9702,-0.0309357,0.00170726,10.7084,-0.00630045,1
55.966,1193.45,22.0962,-0.0253991,0.00303376,10.7126,-0.0065016,1
55.986,1193.89,22.2008,-0.0276261,0.00455225,10.7106,-0.00681392,1
56.006,1194.34,22.1566,-0.0232565,0.00604254,10.7093,-0.00722782,1
56.026,1194.78,22.1133,-0.031714,0.00747329,10.7102,-0.0077575,1
56.046,1195.22,22.0702,-0.00952768,0.0090099,10.7071,-0.0083766,1
56.066,1195.66,22.0274,-0.0089904,0.0102763,10.7147,-0.00909209,1
56.086,1196.1,21.9846,0.0151639,0.0111308,10.7404,-0.00985829,1
56.106,1196.54,22.111,0.0170116,0.0112908,10.8095,-0.0106176,1
56.126,1196.99,22.2155,0.0102749,0.0103495,10.9537,-0.0113322,1
56.146,1197.43,22.1712,-0.00588886,0.00813013,11.1908,-0.0119273,1
56.166,1197.87,22.1278,-0.0147062,0.0062868,11.5385,-0.0124105,1
56.186,1198.32,22.0845,-0.0192895,0.00497931,11.82,-0.0128225,1
56.206,1198.76,22.0413,-0.0126787,0.00407934,12.1498,-0.0131989,1
56.226,1199.2,21.9984,-0.0177612,0.00326693,12.1229,-0.0134888,1
56.246,1199.64,22.1255,-0.0219765,0.00249058,12.0967,-0.0137227,1
56.266,1200.08,22.2292,-0.0131064,0.00188506,12.0714,-0.0138906,1
56.286,1200.53,22.1847,-0.0115799,0.00118893,12.0423,-0.0140076,1
56.306,1200.97,22.1413,-0.0130467,0.000328779,12.0342,-0.0140584,1
56.326,1201.41,22.0981,-0.00906298,-0.000573695,12.0364,-0.0140432,1
56.346,1201.85,22.055,-0.0141146,-0.00155038,12.0389,-0.0139618,1
56.366,1202.3,22.0119,-0.0393893,-0.00249994,12.0413,-0.013799,1
56.386,1202.74,21.9687,-0.0535031,-0.00285643,12.0423,-0.0136515,1
56.406,1203.18,22.093,-0.0624378,-0.00235242,12.0411,-0.0135345,1
56.426,1203.62,22.1968,-0.059588,-0.00112683,12.0381,-0.0134939,1
56.446,1204.06,22.1519,-0.0395979,0.00026685,12.0346,-0.0135498,1
56.466,1204.51,22.1084,-0.0159927,0.00133669,12.0494,-0.0136668,1
56.486,1204.95,22.0654,-0.0040881,0.00157291,12.0595,-0.0137889,1
56.506,1205.39,22.0224,-0.00843766,0.000952065,12.0345,-0.0138346,1
56.526,1205.83,21.9795,-0.0277151,-5.77569e-05,12.0353,-0.0137939,1
56.546,1206.27,22.1076,-0.0398992,-0.00075078,12.0371,-0.0137329,1
56.566,1206.71,22.2102,-0.0486965,-0.00081116,12.0372,-0.0136922,1
56.586,1207.16,22.1651,-0.0383361,-0.000399768,12.0362,-0.0137278,1
56.606,1207.6,22.1214,-0.0324351,0.000118077,12.0349,-0.0137685,1
56.626,1208.04,22.0781,-0.0277462,0.00044632,12.034,-0.0138194,1
56.646,1208.48,22.035,-0.0301596,0.000565588,12.0337,-0.0138957,1
56.666,1208.92,21.9919,-0.0229432,0.000607371,12.0336,-0.0139465,1
56.686,1209.36,22.1161,-0.00458094,0.000491381,12.0339,-0.013972,1
56.706,1209.81,22.2203,-0.012232,-9.66787e-05,12.0353,-0.0139465,1
56.726,1210.25,22.1759,6.17573e-05,-0.00103706,12.0376,-0.0138448,1
56.746,1210.7,22.1323,0.00116137,-0.00224078,12.0407,-0.0136668,1
56.766,1211.14,22.089,-0.00459753,-0.00371301,12.0445,-0.013382,1
56.786,1211.58,22.0458,-0.0280798,-0.00516897,12.0483,-0.0130056,1
56.806,1212.02,22.0024,-0.0229479,-0.0060581,12.0507,-0.0125885,1
56.826,1212.46,21.9594,-0.0189344,-0.00652581,12.0522,-0.0121663,1
56.846,1212.9,22.085,-0.023127,-0.00701433,12.0536,-0.0116882,1
56.866,1213.34,22.1891,-0.0301299,-0.00746566,12.055,-0.0111542,1
56.886,1213.79,22.1444,-0.0277564,-0.0077706,12.0561,-0.0106049,1
56.906,1214.23,22.1008,-0.0271146,-0.00796211,12.0567,-0.0100606,1
56.926,1214.67,22.0575,-0.0447734,-0.00813675,12.0501,-0.00949097,1
56.946,1215.11,22.0141,-0.0548044,-0.00793767,12.0553,-0.00896708,1
56.966,1215.55,21.9706,-0.0451766,-0.00713807,12.0554,-0.00850423,1
56.986,1215.99,22.0931,-0.0574832,-0.00618452,12.0531,-0.00809224,1
57.006,1216.44,22.1963,-0.0489834,-0.00501049,12.0502,-0.00772095,1
57.026,1216.88,22.1516,-0.0525914,-0.00391614,12.0476,-0.00745138,1
57.046,1217.32,22.1077,-0.0394865,-0.00284874,12.045,-0.0072581,1
57.066,1217.76,22.0643,-0.0250736,-0.0019784,12.0429,-0.00712585,1
57.086,1218.2,22.0212,-0.0221557,-0.0016256,12.0421,-0.0069987,1
57.106,1218.64,21.9781,-0.011001,-0.00170416,12.0424,-0.00685628,1
57.126,1219.09,22.1029,-0.0281764,-0.00222421,12.0437,-0.00666809,1
57.146,1219.53,22.2067,-0.0215439,-0.00268501,12.0449,-0.00644938,1
57.166,1219.97,22.1621,-0.0231534,-0.0030809,12.046,-0.00621541,1
57.186,1220.42,22.1184,-0.0355015,-0.00350231,12.0472,-0.00596619,1
57.206,1220.86,22.0749,-0.0359649,-0.00364345,12.0477,-0.00573222,1
57.226,1221.3,22.0314,-0.0236894,-0.00348341,12.0474,-0.00550334,1
57.246,1221.74,21.9883,-0.0284862,-0.00344735,12.0474,-0.00528971,1
57.266,1222.18,22.1133,-0.0376246,-0.00354725,12.0477,-0.00504049,1
57.286,1222.62,22.2165,-0.0525492,-0.00340724,12.0475,-0.00478617,1
57.306,1223.07,22.1713,-0.0606677,-0.00286901,12.0462,-0.0045929,1
57.326,1223.51,22.127,-0.0513763,-0.00181305,12.0502,-0.00450134,1
57.346,1223.95,22.0833,-0.0372204,-0.000608146,12.1044,-0.00449117,1
57.366,1224.39,22.04,-0.0338241,0.000271559,12.1472,-0.00454203,1
57.386,1224.83,21.9967,-0.0337036,0.000796437,12.1776,-0.00460307,1
57.406,1225.27,22.1201,-0.0534435,0.00114608,12.2019,-0.00467428,1
57.426,1225.72,22.2232,-0.0694961,0.00185484,12.2399,-0.00477091,1
57.446,1226.16,22.1777,-0.0669912,0.00308865,12.3448,-0.00500997,1
57.466,1226.61,22.1332,-0.0618591,0.00472176,12.5064,-0.00540161,1
57.486,1227.05,22.0893,-0.0410384,0.00643641,10.1924,-0.00591024,1
57.506,1227.49,22.0459,-0.0187987,0.00773299,9.9847,-0.00649516,1
57.526,1227.93,22.0029,-0.0239078,0.00815612,9.93954,-0.00706482,1
57.546,1228.37,21.9598,-0.030163,0.00806636,9.94309,-0.00762939,1
57.566,1228.81,22.0843,-0.033911,0.00797796,9.94689,-0.00818888,1
57.586,1229.25,22.1882,-0.0598151,0.00809133,9.9342,-0.00874329,1
57.606,1229.7,22.1429,-0.0521717,0.00868475,9.88955,-0.00937907,1
57.626,1230.14,22.0989,-0.0421277,0.00966871,9.83803,-0.0101064,1
57.646,1230.58,22.0556,-0.0457664,0.0105444,9.80817,-0.0109151,1
57.666,1231.02,22.0121,-0.0405657,0.011359,9.78978,-0.0117849,1
57.686,1231.46,21.969,-0.019147,0.0121225,9.78042,-0.012675,1
57.706,1231.9,22.0922,-0.0248803,0.0123321,9.78143,-0.0135498,1
57.726,1232.35,22.1957,-0.0104511,0.0122154,9.78641,-0.014389,1
57.746,1232.79,22.1513,-0.022818,0.0116701,9.79644,-0.0152181,1
57.766,1233.23,22.1076,-0.0172018,0.0110345,9.81051,-0.0160116,1
57.786,1233.67,22.0642,-0.0226396,0.0104377,9.82729,-0.0167796,1
57.806,1234.11,22.021,-0.0162194,0.00991172,9.84576,-0.0175323,1
57.826,1234.55,21.978,-0.0163634,0.00935793,9.86849,-0.0182292,1
57.846,1235,22.1035,-0.0114247,0.00868171,9.90028,-0.0188751,1
57.866,1235.44,22.2079,-0.00958149,0.00788325,9.94595,-0.0194499,1
57.886,1235.88,22.1633,0.00285455,0.00691068,10.0184,-0.0199534,1
57.906,1236.33,22.1197,0.00727939,0.00561267,10.1631,-0.0203756,1
57.926,1236.77,22.0764,0.000345027,0.0039466,10.6684,-0.0206757,1
57.946,1237.21,22.0334,-0.0139684,0.00223607,11.7156,-0.0208486,1
57.966,1237.65,21.9902,-0.0195112,0.000896633,12.0177,-0.0209503,1
57.986,1238.09,22.1164,-0.0259755,-8.04663e-06,12.0154,-0.020991,1
58.006,1238.54,22.2214,-0.0333978,-0.000553608,12.0137,-0.0210012,1
58.026,1238.98,22.1766,-0.0234098,-0.00079006,12.0129,-0.0209859,1
58.046,1239.42,22.133,-0.0196511,-0.00100547,12.0122,-0.0209656,1
58.066,1239.86,22.0896,-0.011552,-0.00138575,12.011,-0.0208995,1
58.086,1240.31,22.0463,-0.0142126,-0.00201619,12.0091,-0.0207825,1
58.106,1240.75,22.0032,0.00349027,-0.00279903,12.0091,-0.0205943,1
58.126,1241.19,21.9602,-0.00930284,-0.00396097,12.0385,-0.0203094,1
58.146,1241.63,22.087,-0.0380488,-0.00526547,12.0434,-0.0199382,1
58.166,1242.07,22.1915,-0.039138,-0.00589502,12.0452,-0.0195211,1
58.186,1242.51,22.1467,-0.0311796,-0.00590378,12.0455,-0.01916,1
58.206,1242.96,22.1032,-0.0317081,-0.00580949,12.0144,-0.0187836,1
58.226,1243.4,22.0599,-0.0347668,-0.00573659,12.0143,-0.0184072,1
58.246,1243.84,22.0167,-0.0163855,-0.00557429,12.0141,-0.018041,1
58.266,1244.28,21.9739,-0.0280417,-0.00571483,12.0144,-0.0176442,1
58.286,1244.72,22.0984,-0.0357773,-0.00598538,12.015,-0.0172017,1
58.306,1245.16,22.2026,-0.0616849,-0.00594413,11.9562,-0.0167542,1
58.326,1245.61,22.1576,-0.0680428,-0.0052976,11.7959,-0.0164083,1
58.346,1246.05,22.1132,-0.0546571,-0.00394976,11.604,-0.0161997,1
58.366,1246.49,22.0696,-0.0500978,-0.00246292,11.3382,-0.0160624,1
58.386,1246.93,22.0263,-0.0382769,-0.00116104,11.1264,-0.0159963,1
58.406,1247.37,21.9832,-0.0478806,-0.000225544,11.0047,-0.0159912,1
58.426,1247.82,22.1059,-0.0320437,0.000619352,10.9192,-0.016037,1
58.446,1248.26,22.2094,-0.0361828,0.00132519,10.8637,-0.0160879,1
58.466,1248.7,22.1647,-0.0392129,0.00166684,10.8414,-0.0161641,1
58.486,1249.15,22.121,-0.0373278,0.00200671,10.8253,-0.0163116,1
58.506,1249.59,22.0775,-0.0226503,0.00237769,10.8135,-0.0164795,1
58.526,1250.03,22.0344,-0.0167346,0.00247219,10.816,-0.0166626,1
58.546,1250.47,21.9915,-0.0298126,0.00216538,10.833,-0.0168152,1
58.566,1250.91,22.1164,-0.028395,0.00189283,10.8487,-0.0169423,1
58.586,1251.35,22.2208,-0.0214991,0.00180587,10.8595,-0.0170695,1
58.606,1251.8,22.1763,-0.014224,0.00152382,10.8756,-0.0171763,1
58.626,1252.24,22.1329,-0.0210299,0.000955969,10.8978,-0.0172475,1
58.646,1252.68,22.0898,-0.00547648,0.000349045,10.9201,-0.0172679,1
58.666,1253.13,22.0467,0.00261572,-0.00048849,10.9463,-0.0172373,1
58.686,1253.57,22.0038,-0.00957925,-0.00179163,10.9823,-0.0171102,1
58.706,1254.01,21.9609,-0.0165561,-0.00310266,11.0188,-0.0168813,1
58.726,1254.45,22.0876,-0.0212085,-0.00410926,11.0473,-0.0166066,1
58.746,1254.89,22.1927,-0.0337044,-0.00482941,11.0675,-0.016271,1
58.766,1255.33,22.1481,-0.0423226,-0.00518191,11.0774,-0.0159403,1
58.786,1255.78,22.1044,-0.0343661,-0.00506887,11.0781,-0.015625,1
58.806,1256.22,22.0613,-0.0372348,-0.00480592,11.0791,-0.0153249,1
58.826,1256.66,22.0182,-0.0386193,-0.00450745,11.0833,-0.0150401,1
58.846,1257.1,21.9753,-0.0434953,-0.0040977,11.0903,-0.0147705,1
58.866,1257.54,22.0988,-0.0407783,-0.00354716,11.1009,-0.0145365,1
58.886,1257.98,22.2028,-0.0375815,-0.00287962,11.1165,-0.0143178,1
58.906,1258.43,22.1584,-0.0259693,-0.00239822,11.1366,-0.0141449,1
58.926,1258.87,22.1151,-0.0225824,-0.00222972,11.1584,-0.0139771,1
58.946,1259.31,22.0721,-0.0143484,-0.00236872,11.1798,-0.0137889,1
58.966,1259.75,22.0292,-0.0311913,-0.00282741,11.1991,-0.0135803,1
58.986,1260.19,21.9864,-0.0337823,-0.00316784,11.2196,-0.0133565,1
59.006,1260.63,22.1085,-0.0388811,-0.00316408,11.2441,-0.0131378,1
59.026,1261.08,22.2153,-0.0343873,-0.00285816,11.274,-0.012914,1
59.046,1261.52,22.1713,-0.0221483,-0.00259399,11.3055,-0.0127309,1
59.066,1261.96,22.1279,-0.0118442,-0.00262982,11.3341,-0.0125376,1
59.086,1262.41,22.0848,-0.0266463,-0.00311905,11.3556,-0.0123037,1
59.106,1262.85,22.0418,-0.0175444,-0.00359216,11.3776,-0.0120341,1
59.126,1263.29,21.999,-0.0122275,-0.0040313,11.4003,-0.0117442,1
59.146,1263.73,22.1249,-0.037306,-0.00472364,11.4184,-0.0113881,1
59.166,1264.17,22.2289,-0.0391059,-0.00507867,11.4434,-0.0110168,1
59.186,1264.62,22.1843,-0.0397,-0.00499222,11.4781,-0.0106659,1
59.206,1265.06,22.1407,-0.0490701,-0.004684,11.5192,-0.010376,1
59.226,1265.5,22.0973,-0.0658059,-0.0040893,11.5691,-0.0101166,1
59.246,1265.95,22.0536,-0.0725094,-0.00291431,11.6372,-0.0099589,1
59.266,1266.39,22.01,-0.0713321,-0.001127,11.7277,-0.00995382,1
59.286,1266.83,21.9668,-0.0644073,0.00096789,11.8349,-0.0100759,1
59.306,1267.27,22.0868,-0.0439609,0.00301132,11.9481,-0.0103251,1
59.326,1267.71,22.1906,-0.0203471,0.00465828,12.0385,-0.0106201,1
59.346,1268.15,22.1471,-0.00833703,0.00519618,12.0364,-0.0109253,1
59.366,1268.6,22.1042,-0.00244308,0.0048115,12.0351,-0.0111949,1
59.386,1269.04,22.0614,-0.00149856,0.003815,12.0345,-0.0114085,1
59.406,1269.48,22.0188,-0.0124207,0.00249535,12.0341,-0.0115458,1
59.426,1269.92,21.9762,-0.0254997,0.00127292,12.0337,-0.0116069,1
59.446,1270.36,22.1031,-0.0227479,0.000495046,12.0328,-0.0116628,1
59.466,1270.8,22.2083,-0.0278073,2.89977e-05,12.0318,-0.011673,1
59.486,1271.25,22.1641,-0.034688,-0.000318676,12.0306,-0.0116781,1
59.506,1271.69,22.1208,-0.0407321,-0.000411183,12.0292,-0.0116831,1
59.526,1272.13,22.0777,-0.0459799,-0.000172943,12.0276,-0.0117188,1
59.546,1272.57,22.0347,-0.0289633,0.000394374,12.0258,-0.0118001,1
59.566,1273.01,21.9922,-0.0314771,0.000816643,12.0241,-0.0118815,1
59.586,1273.45,22.1164,-0.0240474,0.00098151,12.0227,-0.011968,1
59.606,1273.9,22.221,-0.0420919,0.000993043,12.0215,-0.0120138,1
59.626,1274.34,22.1767,-0.038506,0.00108457,12.0202,-0.012085,1
59.646,1274.79,22.1335,-0.0375611,0.00140795,12.0188,-0.012207,1
59.666,1275.23,22.0906,-0.0346785,0.00179645,12.0174,-0.0123647,1
59.686,1275.67,22.0481,-0.0167721,0.00216359,12.0161,-0.0125376,1
59.706,1276.11,22.0059,-0.0140919,0.00213835,12.0151,-0.0127055,1
59.726,1276.55,21.9636,-0.0261754,0.00166115,12.0144,-0.0128123,1
59.746,1276.99,22.088,-0.0307947,0.00121242,12.0136,-0.0128886,1
59.766,1277.43,22.1943,-0.0233622,0.00106278,12.0128,-0.0129751,1
59.786,1277.88,22.1505,-0.0185037,0.000836968,12.0077,-0.0130361,1
59.806,1278.32,22.1076,-0.0248234,0.000409007,12.0074,-0.0130717,1
59.826,1278.76,22.065,-0.0358731,-1.10269e-05,12.0071,-0.0130819,1
59.846,1279.2,22.0223,-0.0242477,-0.000107139,12.0067,-0.0130971,1
59.866,1279.64,21.9801,-0.0188038,-0.000165403,12.0063,-0.0131226,1
59.886,1280.08,22.1056,-0.0239083,-0.00048998,12.0059,-0.013092,1
59.906,1280.53,22.2103,-0.0225935,-0.000849515,12.0057,-0.0130157,1
59.926,1280.97,22.1665,-0.0275919,-0.00125024,11.9981,-0.0129293,1
59.946,1281.41,22.1237,-0.0396752,-0.00157523,11.9875,-0.0128326,1
59.966,1281.86,22.0809,-0.0549211,-0.00155136,11.978,-0.0127411,1
59.986,1282.3,22.0381,-0.0406192,-0.000912428,11.9716,-0.0127207,1
60.006,1282.74,21.9957,-0.0314,-9.78112e-05,11.9728,-0.0127563,1
60.026,1283.18,22.1196,-0.0343526,0.000380427,11.98,-0.012792,1
60.046,1283.62,22.2238,-0.03411,0.00072521,11.9895,-0.0128174,1
60.066,1284.07,22.1807,-0.0362171,0.000951648,12.0026,-0.0128682,1
60.086,1284.51,22.1377,-0.0538108,0.00119001,12.0021,-0.0129496,1
60.106,1284.95,22.0946,-0.0418703,0.00183031,12.0016,-0.0130971,1
60.126,1285.39,22.052,-0.0341478,0.00264418,12.0012,-0.0133158,1
60.146,1285.84,22.0097,-0.0276649,0.00320917,12.0008,-0.0135651,1
60.166,1286.28,21.9676,-0.0136959,0.00345367,12.0006,-0.0138092,1
60.186,1286.72,22.0934,-0.0018505,0.00319067,12.0004,-0.0140279,1
60.206,1287.16,22.1978,0.0164747,0.00235468,12.0003,-0.0141398,1
60.226,1287.6,22.1542,0.0148036,0.00074473,12.0003,-0.0141754,1
60.246,1288.05,22.1116,0.015727,-0.00136593,12.0003,-0.014033,1
60.266,1288.49,22.0694,0.0183984,-0.00366423,12.0004,-0.0137177,1
60.286,1288.93,22.0276,0.0228585,-0.00608024,12.0005,-0.0132243,1
60.306,1289.37,21.9857,0.0249764,-0.00867489,12.0006,-0.012558,1
60.326,1289.81,22.1168,0.0233746,-0.0109916,12.0007,-0.0117292,1
60.346,1290.25,22.2258,-0.000582726,-0.0122411,12.0009,-0.0108161,1
60.366,1290.7,22.1827,-0.0106528,-0.0129586,12.001,-0.00987355,1
60.386,1291.14,22.1408,-0.0081149,-0.0130621,12.001,-0.00893728,1
60.406,1291.58,22.0991,-0.00615004,-0.0128609,12.001,-0.00803598,1
60.426,1292.02,22.057,-0.00905704,-0.0126278,12.0009,-0.00715049,1
60.446,1292.47,22.015,-0.0181629,-0.0123457,12.0009,-0.00626779,1
60.466,1292.91,21.9732,-0.0173929,-0.0118158,12.0008,-0.0054427,1
60.486,1293.35,22.1033,-0.0241667,-0.0110556,12.0007,-0.00467134,1
60.506,1293.79,22.2108,-0.0147792,-0.0100093,12.0006,-0.00395918,1
60.526,1294.23,22.1675,-0.0217052,-0.00894755,12.0005,-0.00330528,1
60.546,1294.68,22.1252,-0.013578,-0.00786367,12.0004,-0.00271837,1
60.566,1295.12,22.0833,0.00769875,-0.00682694,12.0003,-0.00220219,1
60.586,1295.56,22.0415,0.0175965,-0.00635123,12.0002,-0.00166965,1
60.606,1296,21.9997,0.0117167,-0.00658503,12.0003,-0.00108854,1
60.626,1296.44,22.1289,0.0201342,-0.00711399,12.0003,-0.000496944,1
60.646,1296.88,22.2362,0.0051777,-0.00783721,12.0004,0.000135422,1
60.666,1297.33,22.1933,-0.0131955,-0.00837645,12.0004,0.000806014,1
60.686,1297.77,22.1512,-0.0096209,-0.00832894,12.0004,0.00143909,1
60.706,1298.22,22.1095,-0.00880887,-0.00787175,12.0004,0.00201448,1
60.726,1298.66,22.0679,-0.0052492,-0.00731373,12.0003,0.00255156,1
60.746,1299.1,22.0276,-0.0184226,-0.00681067,12.0003,0.00307274,1
60.766,1299.54,21.9861,-0.0147257,-0.00609931,12.0002,0.0035363,1
60.786,1299.98,22.1091,-0.0228306,-0.0052169,12.0002,0.00392969,1
60.806,1300.42,22.2193,-0.0145575,-0.00414076,12.0001,0.00427691,1
60.826,1300.87,22.1768,-0.018988,-0.00307938,12.0001,0.00452765,1
60.846,1301.31,22.1348,-0.0162231,-0.0020557,12,0.00470169,1
60.866,1301.75,22.0932,0.000760187,-0.00104451,12,0.00480866,1
60.886,1302.19,22.0518,0.016023,-0.000412226,12,0.00489974,1
60.906,1302.63,22.0105,0.012012,-0.000455767,12,0.00503588,1
60.926,1303.07,21.9693,0.00853454,-0.000868678,12,0.00515,1
60.946,1303.51,22.0994,0.0180092,-0.00132695,12,0.00529385,1
60.966,1303.96,22.2067,0.00092969,-0.00195098,12,0.00546813,1
60.986,1304.4,22.1642,0.00537,-0.00235531,12,0.00565616,1
61.006,1304.84,22.1227,-0.00317462,-0.00254714,12,0.00587622,1
61.026,1305.29,22.0816,0.0133356,-0.00255638,12,0.00607093,1
61.046,1305.73,22.0405,0.00469781,-0.00271076,12,0.00628543,1
61.066,1306.17,21.9996,0.00328219,-0.00297555,12,0.00654483,1
61.086,1306.61,22.1287,-0.00183541,-0.0031611,12.0001,0.00679843,1
61.106,1307.05,22.2362,0.000415535,-0.00320712,12.0001,0.00703875,1
